person_id,description
0654,"female, short-sleeved shirt, teal and purple floral pattern, khaki shorts, white slip-on shoes, shoulder bag, no visible glasses, no visible hat"
0655,"male, gray t-shirt, dark shorts, sandals, black backpack"
0656,"male, purple t-shirt, black shorts, flip-flops, white shoulder bag"
0657,"male, short-sleeved t-shirt, gray, dark-colored pants, white sneakers, no visible accessories, no backpack, no glasses, no hat"
0658,"male, black t-shirt, black shorts, green sneakers, no visible backpack, no visible glasses, no visible hat"
0659,"male, t-shirt, dark gray, shorts, dark gray, flip-flops, backpack, dark gray"
0660,"female, sleeveless top, brown, skirt, white, flip flops, no visible accessories, no hat, no glasses, no backpack"
0661,"male, striped shirt, dark green, shorts, dark green, sneakers, no visible accessories, no hat, no glasses, no backpack"
0662,"female, short-sleeved t-shirt, brown, brown shorts, flip-flops, shoulder bag, no visible glasses, no visible hat"
0663,"female, black t-shirt, white stripe on t-shirt, black pants, dark gray sneakers, red backpack, long dark hair, no visible glasses, no visible hat"
0664,"male, plaid shirt, light gray shorts, flip flops, white plastic bag, no backpack, no glasses, no hat"
0665,"female, black long-sleeved top with white and red stripe across chest, black shorts, flip-flops, black baseball cap, plastic bag in left hand"
0666,"female, short-sleeved t-shirt, light blue, capri pants, light gray, sandals, no visible accessories, no backpack, no glasses, no hat"
0667,"male, striped t-shirt, blue and white stripes, gray shorts, sandals, no visible accessories, no glasses, no hat, no backpack"
0668,"male, light gray t-shirt, dark gray shorts, dark gray slip-on shoes, no visible accessories, no backpack, no glasses, no hat"
0669,"male, white t-shirt, black shorts, red sneakers, no visible accessories, no hat, no glasses, no backpack"
0670,"male, dark grey t-shirt, light grey shorts, flip flops, no visible backpack, no visible glasses, no visible hat"
0671,"male, black t-shirt, green graphic on t-shirt, black shorts, flip-flops, black backpack, no visible glasses, no visible hat"
0672,"male, yellow t-shirt, dark gray shorts, white sneakers, black backpack, glasses"
0673,"female, short-sleeved t-shirt, red, khaki pants, flip-flops, no visible accessories, no backpack, no glasses, no hat"
0674,"male, blue t-shirt, grey shorts, white socks, sneakers, no visible accessories, no glasses, no hat, no backpack"
0675,"female, black sleeveless dress, black short-sleeved dress, red flat shoes, carrying a patterned tote bag, no visible glasses, no visible hat, no visible backpack"
0676,"female, short-sleeved shirt, brown, dark blue jeans, light brown flat shoes, black hair, no visible backpack, no visible glasses, no visible hat"
0677,"male, plaid shirt, dark blue denim shorts, black sneakers, dark cap, no visible backpack, no visible glasses"
0678,"male, red short-sleeved t-shirt, beige trousers, red and white sneakers, glasses, no backpack, no hat"
0679,"male, short-sleeved button-up shirt, green and white stripes, dark blue shorts, dark-colored sneakers, black tote bag, dark hair, no visible glasses, no visible hat, no visible backpack"
0680,"female, short-sleeved button-up shirt, light-colored with dark pattern, blue jeans, light-colored flat shoes, dark hair, no visible accessories, no glasses, no hat, no backpack"
0681,"male, t-shirt, black, shorts, green with white pattern, flip-flops, backpack, black, glasses, none"
0682,"female, short-sleeved t-shirt, light gray, shorts, light gray, white sneakers, purple backpack, no glasses, no hat"
0683,"male, short-sleeved polo shirt, maroon, khaki shorts, flip-flops, shoulder bag, dark-colored cap, no visible glasses, no visible backpack"
0684,"female, short-sleeved top, dark gray, long skirt, dark gray, sandals, shoulder-length hair, no visible glasses, no visible backpack, no visible hat"
0685,"male, gray t-shirt, beige shorts, black flip-flops, dark hair, no visible accessories, no glasses, no backpack, no hat"
0686,"female, white tank top, light blue denim shorts, white sneakers, brown backpack, red hair, hat"
0687,"male, long-sleeved shirt, blue, jeans, white sneakers, black shoulder bag, dark hair, no visible glasses, no visible hat"
0688,"male, white polo shirt, black pants, black sneakers, black shoulder bag, no visible glasses, no visible hat"
0689,"female, plaid short-sleeved shirt, black shorts, white sneakers, shoulder bag, dark hair, no visible glasses, no visible hat, no visible backpack"
0690,"female, patterned short-sleeve shirt, dark shorts, black ankle boots, brown shoulder bag, no visible glasses, no visible hat"
0691,"female, light blue short-sleeved shirt, beige pants, yellow sneakers, black shoulder bag, no visible glasses, no visible hat"
0692,"female, short-sleeved t-shirt, light gray, black capri pants, barefoot, shoulder bag, brown, no glasses, no hat"
0693,"male, dark grey t-shirt, light grey pants, dark grey sneakers, black backpack with white stripes"
0694,"female, hoodie, yellow, t-shirt, white, capri pants, black, sneakers, no visible accessories, no glasses, no hat, no backpack"
0695,"male, t-shirt, white, shorts, beige, flip-flops, backpack, brown, glasses"
0696,"boy, striped shirt, multicolored stripes, blue jeans, sandals, no accessories, no hat, no glasses, no backpack"
0697,"female, floral printed short-sleeved blouse, black trousers, white shoes, carrying a light-colored handbag, no visible glasses or hat"
0698,"female, pink short-sleeved shirt, dark blue jeans, white sneakers, backpack, pink umbrella"
0699,"male, black t-shirt, dark gray shorts, black slip-on shoes, white backpack with black straps, no visible glasses or hat"
0700,"female, gray striped t-shirt, black pants, white sneakers, carrying a teal tote bag, holding an umbrella, no visible backpack, no visible glasses, no visible hat"
0701,"female, light-colored dress, light blue umbrella, beige handbag, sandals"
0702,"male, short-sleeved shirt, light gray, dark gray pants, brown sandals, no visible accessories, no hat, no glasses, no backpack"
0703,"female, white tank top, light beige shorts, yellow slip-on shoes, dark blue backpack, no visible glasses or hat"
0704,"male, polo shirt, teal, trousers, black, shoes, glasses"
0705,"female, white t-shirt, dark blue jeans, red shoes, glasses, no backpack, no hat"
0706,"female, pink short-sleeved top, light blue denim shorts, brown flat shoes, dark purple backpack, no visible glasses or hat"
0707,"male, black t-shirt, black shorts, green sneakers, white socks, no visible accessories, no hat, no glasses, no backpack"
0708,"male, sleeveless shirt, teal, long pants, dark-colored shoes, backpack with graphic design, no visible glasses, no visible hat"
0709,"male, short-sleeved shirt, light beige, dark trousers, dark shoes, no visible accessories, no glasses, no hat, no backpack"
0710,"female, white tank top, light blue jeans, white sneakers, patterned backpack, red umbrella, no visible glasses, no visible hat"
0711,"female, short-sleeved shirt, light blue, skirt, dark gray, sandals, backpack, dark blue, no glasses, no hat"
0712,"male, short-sleeved shirt, light gray, dark pants, dark shoes, black cap"
0713,"female, short-sleeved dress, light blue with white floral pattern, flat sandals, carrying a large white plastic bag, holding a yellow handbag, dark hair, no visible glasses or hat"
0714,"female, short-sleeved t-shirt, light gray, loose-fitting pants, dark green, flat shoes, dark green, long hair tied back, no visible backpack, no visible glasses, no visible hat"
0715,"female, green short-sleeved t-shirt, dark blue shorts, white sneakers, glasses, no visible backpack or hat"
0716,"female, light gray short-sleeved button-up shirt, dark gray or black trousers, white sneakers, light blue umbrella, dark hair, no visible backpack, no visible glasses, no visible hat"
0717,"male, gray t-shirt, dark jeans, white sneakers, black shoulder bag"
0718,"male, short-sleeved shirt, gray, jeans, dark-colored shoes, glasses, no backpack, no hat, no visible wristwatch"
0719,"male, black t-shirt, blue jeans, white sneakers, black backpack, glasses, short hair"
0720,"male, yellow t-shirt, white shorts, white sneakers, black backpack, glasses"
0721,"female, yellow t-shirt, light blue denim shorts, pink sneakers, purple backpack, long dark hair, no visible glasses, no visible hat"
0722,"male, short-sleeved t-shirt, yellow, trousers, dark grey, footwear, backpack, dark brown, no glasses, no hat"
0723,"male, yellow t-shirt, black shorts, black sneakers, black shoulder strap, glasses"
0724,"male, yellow t-shirt, white shorts, dark blue flip-flops, blue backpack, no glasses, no hat"
0725,"male, yellow t-shirt, black shorts, blue sneakers, brown backpack with white circular details"
0726,"male, t-shirt, dark blue, shorts, light blue, flip flops, backpack, black"
0727,"male, blue t-shirt, dark gray shorts, flip-flops, no visible accessories, no glasses, no hat, no backpack"
0728,"male, short-sleeved shirt, light blue, dark blue trousers, dark-colored shoes, cap with visor, no visible backpack, no visible glasses"
0729,"male, orange t-shirt, dark blue shorts, dark gray sneakers, black backpack, no visible glasses, no visible hat"
0730,"female, patterned short-sleeve top, black pants, flat sandals, no visible accessories, no glasses, no hat"
0731,"male, light blue shirt, dark tie, dark trousers, dark shoes, police cap"
0732,"male, short-sleeved shirt, white, trousers, black, shoes, no visible accessories, no glasses, no hat, no backpack"
0733,"female, sleeveless top, light gray, capri pants, light gray, sandals, long dark hair, no visible accessories"
0734,"female, white short-sleeved top, light beige open-front cardigan, blue floral skirt with pink and white pattern, black high-heeled shoes, dark brown hair in a ponytail, no visible accessories, no glasses, no backpack, no hat"
0735,"male, black t-shirt, olive green shorts, flip-flops, dark hair, no visible accessories, no glasses, no backpack"
0736,"male, long-sleeved shirt, light gray, gray pants, dark-colored shoes, backpack, hat, sunglasses"
0737,"female, sleeveless dress, light blue, white flat shoes, pink handbag"
0738,"female, light blue short-sleeved shirt, light blue capri pants, white handbag, dark-colored flat shoes, sunglasses, long dark hair"
0739,"male, t-shirt, brown, jeans, dark brown shoes, red shoulder bag, no glasses, no hat"
0740,"female, short-sleeved t-shirt, pink, black pants, white sneakers, green cap, no visible backpack, no visible glasses"
0741,"female, short-sleeved shirt, light pink skirt, red headband, brown sandals, black handbag, blue backpack, no glasses"
0742,"male, red t-shirt, beige pants, dark-colored shoes, black shoulder bag, no visible glasses, no visible hat"
0743,"female, black short-sleeved t-shirt with colorful graphic, dark blue jeans, light brown flat shoes, brown shoulder bag, no visible backpack, no visible glasses, no visible hat"
